,mach_id,prod_id,bmc_id,jdlink_rgstn_ts,factory,mdl_yr,last_end_cptr_tm,series_nm,decal_model_nm
5887,3923,9727,4233,2020-06-09 06:05:21.977352,North Dakota,2011,2020-06-09 06:05:21.977352,X, X9 1100
5888,1828,8321,7927,2019-11-12 04:36:28.449244,Indiana,2013,2019-11-12 04:36:28.449244,S, X9 1100
5889,9654,8743,5545,2020-03-04 03:49:25.130992,Texas,2017,2020-03-04 03:49:25.130992,X, X9 1100
5890,7047,3071,3043,2019-01-06 06:31:22.407477,Arkansas,2015,2019-01-06 06:31:22.407477,W, X9 1100
5891,7941,5733,3384,2019-03-19 06:20:17.777308,Kentucky,2015,2019-03-19 06:20:17.777308,S, X9 1100
5892,2861,3246,3145,2020-09-04 06:47:58.511390,Utah,2018,2020-09-04 06:47:58.511390,W,S790
5893,2137,5973,6177,2019-02-20 05:41:56.676684,Kentucky,2015,2019-02-20 05:41:56.676684,S,S790
5894,7088,2278,2536,2020-03-04 11:58:50.727200,American Samoa,2019,2020-03-04 11:58:50.727200,X,S790
5895,8003,1703,4995,2019-11-17 10:22:46.047077,Connecticut,2019,2019-11-17 10:22:46.047077,T, X9 1100
5896,6231,8679,9837,2019-06-07 11:17:03.994293,West Virginia,2010,2019-06-07 11:17:03.994293,S,S790
5897,1596,5023,966,2020-09-07 00:46:38.703459,North Dakota,2017,2020-09-07 00:46:38.703459,S, X9 1100
5898,8640,6937,5550,2020-05-07 02:47:19.627312,California,2011,2020-05-07 02:47:19.627312,X, X9 1100
5899,5954,5479,4602,2020-11-06 04:05:39.966144,of Columbia,2016,2020-11-06 04:05:39.966144,W,S790
5900,241,9954,4717,2019-09-23 03:11:11.668407,Idaho,2016,2019-09-23 03:11:11.668407,X,S790
5901,9768,8184,9549,2019-09-12 04:27:06.456821,District ,2016,2019-09-12 04:27:06.456821,S,S790
5902,6766,8929,2825,2020-07-16 04:20:11.170864,California,2017,2020-07-16 04:20:11.170864,W, X9 1100
5903,8766,5813,4412,2020-02-05 05:17:18.047464,Mississippi,2020,2020-02-05 05:17:18.047464,X,S790
5904,9769,684,8395,2020-08-20 01:25:20.340617,North Carolina,2015,2020-08-20 01:25:20.340617,W,S790
5905,3996,7336,423,2020-05-13 05:57:20.088748,Alabama,2012,2020-05-13 05:57:20.088748,T, X9 1100
5906,2246,6632,960,2020-02-16 02:09:49.913462,Nebraska,2017,2020-02-16 02:09:49.913462,S, X9 1100
5907,2956,2605,2388,2019-08-01 05:19:51.448355,Mississippi,2017,2019-08-01 05:19:51.448355,W, X9 1100
5908,6648,490,7025,2020-10-14 05:43:21.475767,Arizona,2012,2020-10-14 05:43:21.475767,W,S790
5909,5590,2554,3012,2020-07-12 03:14:06.981892,Colorado,2013,2020-07-12 03:14:06.981892,T,S790
5910,4008,7288,6233,2019-11-13 01:06:29.774039,New Hampshire,2019,2019-11-13 01:06:29.774039,W,S790
5911,5304,4413,4177,2019-01-14 10:17:51.175030,Missouri,2010,2019-01-14 10:17:51.175030,W,S790
5912,5403,543,8268,2020-10-19 07:04:09.053165,Idaho,2014,2020-10-19 07:04:09.053165,X,S790
5913,4287,1937,1010,2020-10-11 06:13:47.267243,Guam,2016,2020-10-11 06:13:47.267243,W, X9 1100
5914,4986,6762,5471,2019-02-06 04:51:03.475209,Wyoming,2016,2019-02-06 04:51:03.475209,S, X9 1100
5915,6276,5479,8599,2020-04-19 02:15:16.015300,Louisiana,2010,2020-04-19 02:15:16.015300,T,S790
5916,4155,8490,9267,2019-01-06 00:04:32.706541,District ,2017,2019-01-06 00:04:32.706541,W, X9 1100
5917,590,6337,5269,2020-09-03 08:34:18.604160,Mississippi,2011,2020-09-03 08:34:18.604160,X,S790
5918,543,2583,4110,2019-11-08 04:57:02.672589,California,2019,2019-11-08 04:57:02.672589,T,S790
5919,827,7811,7747,2019-08-09 07:03:46.420192,Alaska,2016,2019-08-09 07:03:46.420192,X,S790
5920,6307,7798,2539,2020-03-18 08:31:44.960451,South Carolina,2012,2020-03-18 08:31:44.960451,W,S790
5921,6986,6801,1677,2020-06-04 08:28:03.921400,District ,2017,2020-06-04 08:28:03.921400,T, X9 1100
5922,4250,4891,2759,2020-03-23 08:04:56.615752,Mississippi,2015,2020-03-23 08:04:56.615752,W, X9 1100
5923,7565,1250,3088,2019-06-17 09:51:50.096520,Iowa,2018,2019-06-17 09:51:50.096520,S,S790
5924,5098,2996,285,2019-07-13 05:12:28.486078,Arkansas,2016,2019-07-13 05:12:28.486078,X, X9 1100
5925,7618,4249,9985,2020-06-13 02:40:46.549363,Arkansas,2019,2020-06-13 02:40:46.549363,S, X9 1100
5926,63,3529,8765,2019-09-09 06:21:41.786669,North Carolina,2014,2019-09-09 06:21:41.786669,X,S790
5927,6857,6687,9318,2020-01-07 11:42:48.090365,South Carolina,2010,2020-01-07 11:42:48.090365,T, X9 1100
5928,2845,1620,1052,2019-01-16 03:44:30.146523,Montana,2016,2019-01-16 03:44:30.146523,S, X9 1100
5929,2620,918,9732,2019-04-23 09:38:10.282763,Oklahoma,2016,2019-04-23 09:38:10.282763,T,S790
5930,3455,3954,5263,2020-03-04 00:03:29.993331,Georgia,2011,2020-03-04 00:03:29.993331,S,S790
5931,5071,7302,3275,2020-11-01 00:33:29.479103,Texas,2014,2020-11-01 00:33:29.479103,S,S790
5932,9292,1414,1071,2020-11-08 08:17:30.873297,Idaho,2013,2020-11-08 08:17:30.873297,S, X9 1100
5933,9940,8667,7921,2020-07-21 03:26:11.573826,Idaho,2016,2020-07-21 03:26:11.573826,X, X9 1100
5934,3892,5496,6403,2020-08-06 06:23:24.136279,District ,2010,2020-08-06 06:23:24.136279,X, X9 1100
5935,6985,2123,3401,2019-06-15 04:17:11.658166,Nevada,2019,2019-06-15 04:17:11.658166,W,S790
5936,7394,8263,7292,2019-04-11 05:50:11.857881,Michigan,2014,2019-04-11 05:50:11.857881,X, X9 1100
5937,2302,3288,2175,2020-05-01 04:40:08.749017,Massachusetts,2010,2020-05-01 04:40:08.749017,S,S790
5938,7727,593,7863,2019-09-24 06:10:20.909926,American Samoa,2013,2019-09-24 06:10:20.909926,T,S790
5939,3954,2244,3564,2020-03-08 03:37:15.893621,South Carolina,2011,2020-03-08 03:37:15.893621,W,S790
5940,5263,5825,3828,2020-09-23 09:41:27.865791,Georgia,2010,2020-09-23 09:41:27.865791,S, X9 1100
5941,9646,1962,64,2019-10-24 00:51:07.664606,Montana,2015,2019-10-24 00:51:07.664606,T,S790
5942,1381,4226,7892,2020-09-21 05:49:29.149498,Delaware,2018,2020-09-21 05:49:29.149498,S,S790
5943,3393,3970,3119,2019-10-24 07:19:27.683111,Minnesota,2012,2019-10-24 07:19:27.683111,T, X9 1100
5944,6458,6126,9703,2020-04-23 11:22:34.491484,Oregon,2011,2020-04-23 11:22:34.491484,S,S790
5945,8054,6498,8516,2019-04-05 02:40:35.234354,Virginia,2018,2019-04-05 02:40:35.234354,W, X9 1100
5946,8892,2083,6109,2019-10-17 05:19:34.773552,Tennessee,2018,2019-10-17 05:19:34.773552,X, X9 1100
5947,7220,6067,6426,2020-03-21 05:30:41.302142,Oregon,2016,2020-03-21 05:30:41.302142,T,S790
5948,5546,7287,5576,2020-08-18 09:20:15.311181,Kentucky,2019,2020-08-18 09:20:15.311181,X,S790
5949,6731,3851,2830,2020-05-07 01:26:12.592212,Delaware,2017,2020-05-07 01:26:12.592212,S, X9 1100
5950,5502,849,7960,2020-11-24 02:20:50.180389,Colorado,2016,2020-11-24 02:20:50.180389,X,S790
5951,5391,7737,3565,2020-01-06 09:29:57.895463,Oregon,2011,2020-01-06 09:29:57.895463,S,S790
5952,9416,8140,2054,2020-07-01 02:19:39.250937,Kentucky,2017,2020-07-01 02:19:39.250937,S, X9 1100
5953,2303,4466,4688,2020-09-24 07:38:12.896050,Nebraska,2017,2020-09-24 07:38:12.896050,S, X9 1100
5954,6388,817,6058,2019-02-01 02:21:29.010441,Wisconsin,2012,2019-02-01 02:21:29.010441,S, X9 1100
5955,8769,8290,7448,2020-02-03 01:53:19.782106,Michigan,2014,2020-02-03 01:53:19.782106,W, X9 1100
5956,5284,1437,9680,2019-04-18 04:20:11.564164,New York,2020,2019-04-18 04:20:11.564164,X,S790
5957,3840,7464,5192,2020-09-24 08:11:03.053430,Florida,2016,2020-09-24 08:11:03.053430,T,S790
5958,3132,1064,6389,2019-10-15 02:26:15.166015,Maryland,2011,2019-10-15 02:26:15.166015,W, X9 1100
5959,676,8782,3361,2020-10-04 01:01:10.058686,Ohio,2019,2020-10-04 01:01:10.058686,S, X9 1100
5960,3672,5018,2098,2020-05-21 11:29:27.199828,Idaho,2019,2020-05-21 11:29:27.199828,X,S790
5961,4818,2772,9619,2020-08-03 06:03:21.362542,Minnesota,2018,2020-08-03 06:03:21.362542,X, X9 1100
5962,9644,2873,8668,2020-10-12 01:55:32.449522,Maine,2012,2020-10-12 01:55:32.449522,S, X9 1100
5963,523,1072,2980,2019-02-22 06:30:39.649341,Alabama,2017,2019-02-22 06:30:39.649341,W, X9 1100
5964,483,884,4627,2020-11-24 11:46:21.441816,South Carolina,2017,2020-11-24 11:46:21.441816,X, X9 1100
5965,9189,4051,6545,2019-05-22 09:38:13.837171,Montana,2018,2019-05-22 09:38:13.837171,S, X9 1100
5966,3351,9425,1627,2020-06-14 08:20:04.432118,Iowa,2010,2020-06-14 08:20:04.432118,T,S790
5967,8413,9313,1371,2019-02-23 00:16:54.857257,Colorado,2018,2019-02-23 00:16:54.857257,W, X9 1100
5968,6775,7966,9470,2019-01-06 05:18:44.703941,Hawaii,2010,2019-01-06 05:18:44.703941,S,S790
5969,9349,6767,6787,2019-08-13 09:47:50.242714,Tennessee,2010,2019-08-13 09:47:50.242714,W, X9 1100
5970,1142,9026,9773,2019-01-11 05:15:56.528977,South Carolina,2015,2019-01-11 05:15:56.528977,T, X9 1100
5971,9661,9064,7641,2019-03-11 05:36:32.000777,Tennessee,2013,2019-03-11 05:36:32.000777,W,S790
5972,2901,3567,492,2019-05-19 09:21:50.576738,Massachusetts,2012,2019-05-19 09:21:50.576738,S,S790
5973,5511,9461,5758,2020-11-10 07:41:48.982877,Minnesota,2015,2020-11-10 07:41:48.982877,S,S790
5974,4874,3840,5053,2020-01-07 10:32:45.657161,New Jersey,2011,2020-01-07 10:32:45.657161,X,S790
5975,1297,3572,4621,2020-11-03 00:17:42.884115,American Samoa,2016,2020-11-03 00:17:42.884115,X, X9 1100
5976,9639,6057,9320,2019-10-23 09:51:13.328073,Oklahoma,2018,2019-10-23 09:51:13.328073,W, X9 1100
5977,224,8400,9834,2019-10-07 10:26:47.249663,Indiana,2015,2019-10-07 10:26:47.249663,S,S790
5978,8711,9842,3276,2020-07-14 09:11:37.089074,Illinois,2011,2020-07-14 09:11:37.089074,X,S790
5979,5083,3084,9343,2020-08-07 07:39:04.596838,Florida,2013,2020-08-07 07:39:04.596838,T,S790
5980,1622,9072,1085,2020-11-06 00:32:04.177469,Arkansas,2015,2020-11-06 00:32:04.177469,W,S790
5981,91,9469,5088,2019-02-11 07:49:34.772344,District ,2015,2019-02-11 07:49:34.772344,S, X9 1100
5982,1566,9953,1886,2020-01-05 05:21:39.906123,Pennsylvania,2014,2020-01-05 05:21:39.906123,S, X9 1100
5983,608,8232,4416,2020-03-10 04:20:37.738247,Rhode Island,2012,2020-03-10 04:20:37.738247,X, X9 1100
5984,6641,2977,9499,2020-04-15 04:54:12.458280,Rhode Island,2020,2020-04-15 04:54:12.458280,S,S790
5985,6929,8792,1896,2020-09-12 04:25:00.381966,California,2012,2020-09-12 04:25:00.381966,T, X9 1100
5986,946,5934,4438,2019-06-18 09:11:42.290997,Florida,2010,2019-06-18 09:11:42.290997,X,S790
5987,2564,4115,8866,2020-10-15 00:35:35.988696,Guam,2020,2020-10-15 00:35:35.988696,X,S790
5988,8915,5438,9364,2020-08-09 07:47:42.692373,Nebraska,2012,2020-08-09 07:47:42.692373,X, X9 1100
5989,1000,8392,5855,2019-05-16 11:12:00.530543,Maine,2016,2019-05-16 11:12:00.530543,X,S790
5990,4876,6106,1677,2020-03-09 06:14:45.843751,Pennsylvania,2019,2020-03-09 06:14:45.843751,X,S790
5991,5954,4631,2323,2019-09-05 10:32:14.046894,Texas,2011,2019-09-05 10:32:14.046894,X, X9 1100
5992,1915,4344,7707,2020-02-10 02:09:35.382997,Louisiana,2015,2020-02-10 02:09:35.382997,W, X9 1100
5993,4961,4620,948,2020-06-15 09:09:21.452311,New Hampshire,2014,2020-06-15 09:09:21.452311,W, X9 1100
5994,3213,7706,4109,2019-04-21 11:17:46.524373,Massachusetts,2017,2019-04-21 11:17:46.524373,X, X9 1100
5995,1133,2689,8846,2019-05-11 09:53:24.127983,Vermont,2011,2019-05-11 09:53:24.127983,W, X9 1100
5996,7356,5245,2830,2019-01-19 03:25:07.479272,Oklahoma,2011,2019-01-19 03:25:07.479272,S, X9 1100
5997,7384,5717,7906,2020-10-16 02:17:21.086972,of Columbia,2013,2020-10-16 02:17:21.086972,S, X9 1100
5998,2964,1121,5900,2019-07-07 11:18:13.401948,New Jersey,2012,2019-07-07 11:18:13.401948,X,S790
5999,4642,6787,5066,2019-11-22 07:25:43.553422,Nevada,2016,2019-11-22 07:25:43.553422,S, X9 1100
6000,9700,5771,8608,2020-01-04 00:22:23.609294,Pennsylvania,2018,2020-01-04 00:22:23.609294,S,S790
6001,9262,8289,4664,2020-10-04 01:31:16.756536,Wisconsin,2019,2020-10-04 01:31:16.756536,X,S790
6002,8241,6985,4127,2020-06-09 05:16:36.026174,Nevada,2017,2020-06-09 05:16:36.026174,X,S790
6003,9738,1132,9249,2020-01-19 09:47:37.266631,Massachusetts,2017,2020-01-19 09:47:37.266631,T,S790
6004,8833,1319,4065,2019-02-14 03:11:19.752052,Arizona,2019,2019-02-14 03:11:19.752052,S,S790
6005,1399,9357,9990,2019-02-06 10:45:27.794657,Wisconsin,2019,2019-02-06 10:45:27.794657,W,S790
6006,1424,5913,9139,2019-08-05 04:45:35.841578,Texas,2010,2019-08-05 04:45:35.841578,T,S790
6007,7717,6604,936,2020-05-04 10:07:40.098751,Tennessee,2012,2020-05-04 10:07:40.098751,T,S790
6008,7876,1730,591,2019-04-22 06:21:36.156043,Hawaii,2018,2019-04-22 06:21:36.156043,X,S790
6009,1354,3466,5481,2020-10-01 00:05:07.562434,North Dakota,2019,2020-10-01 00:05:07.562434,W,S790
6010,3661,9475,3449,2020-01-04 08:29:55.612208,Illinois,2020,2020-01-04 08:29:55.612208,X, X9 1100
6011,9524,2163,3332,2020-08-09 04:51:33.394055,District ,2017,2020-08-09 04:51:33.394055,T, X9 1100
6012,9779,3199,3969,2019-07-22 10:40:41.959136,Louisiana,2019,2019-07-22 10:40:41.959136,T, X9 1100
6013,1225,4355,8385,2019-05-13 07:08:11.077084,New York,2018,2019-05-13 07:08:11.077084,S,S790
6014,5717,2724,6007,2019-05-09 04:33:05.600442,Washington,2010,2019-05-09 04:33:05.600442,T,S790
6015,8569,7435,2304,2020-08-12 00:02:52.486852,Indiana,2016,2020-08-12 00:02:52.486852,T,S790
6016,5558,6188,8942,2020-03-01 01:43:38.789488,Georgia,2016,2020-03-01 01:43:38.789488,S,S790
6017,357,6103,2667,2019-05-20 03:44:47.828262,North Carolina,2020,2019-05-20 03:44:47.828262,X,S790
6018,8220,6905,5283,2020-09-03 02:02:55.133131,Michigan,2014,2020-09-03 02:02:55.133131,X, X9 1100
6019,9924,365,8220,2019-04-17 08:30:44.888245,of Columbia,2020,2019-04-17 08:30:44.888245,X, X9 1100
6020,5118,8662,68,2019-07-21 11:48:47.982100,Kentucky,2014,2019-07-21 11:48:47.982100,X,S790
6021,9830,6300,3944,2019-05-21 03:38:20.763916,Rhode Island,2019,2019-05-21 03:38:20.763916,X, X9 1100
6022,8420,1546,1088,2019-09-08 07:28:50.143801,Maryland,2015,2019-09-08 07:28:50.143801,S,S790
6023,6684,1386,6868,2020-07-14 00:29:16.415042,New York,2013,2020-07-14 00:29:16.415042,S, X9 1100
6024,2643,1308,4766,2019-01-07 02:05:36.146059,Colorado,2014,2019-01-07 02:05:36.146059,S, X9 1100
6025,6542,1275,6666,2019-04-12 06:22:30.255436,Pennsylvania,2013,2019-04-12 06:22:30.255436,S, X9 1100
6026,939,7753,1457,2019-08-13 02:33:28.628102,Wyoming,2012,2019-08-13 02:33:28.628102,T, X9 1100
6027,2782,7988,3875,2019-05-08 01:42:32.310774,Maine,2020,2019-05-08 01:42:32.310774,X,S790
6028,276,2324,296,2019-01-10 11:25:50.259187,South Dakota,2018,2019-01-10 11:25:50.259187,W, X9 1100
6029,2641,4915,7382,2019-10-05 03:57:16.788237,Utah,2018,2019-10-05 03:57:16.788237,S,S790
6030,4983,1068,8485,2020-03-09 06:52:31.180663,Illinois,2015,2020-03-09 06:52:31.180663,T, X9 1100
6031,7547,4171,9621,2020-09-10 07:12:28.639128,Iowa,2012,2020-09-10 07:12:28.639128,X,S790
6032,557,2938,6948,2020-11-03 11:00:00.772132,District ,2016,2020-11-03 11:00:00.772132,T, X9 1100
6033,8978,5185,8160,2019-10-21 06:50:54.126322,District ,2018,2019-10-21 06:50:54.126322,W,S790
6034,1124,154,9023,2019-04-08 10:31:15.307233,Texas,2017,2019-04-08 10:31:15.307233,T, X9 1100
6035,27,9391,1347,2020-03-14 10:15:42.360548,Guam,2018,2020-03-14 10:15:42.360548,T, X9 1100
6036,7735,4746,7281,2020-08-12 02:29:29.624254,New Mexico,2010,2020-08-12 02:29:29.624254,T, X9 1100
6037,6371,1307,7358,2020-05-15 03:13:51.488886,Massachusetts,2014,2020-05-15 03:13:51.488886,W,S790
6038,4858,9986,4518,2019-09-14 08:50:14.154321,Kentucky,2011,2019-09-14 08:50:14.154321,W, X9 1100
6039,6883,8879,6346,2019-03-10 02:39:50.364456,Washington,2012,2019-03-10 02:39:50.364456,X,S790
6040,1460,1564,2254,2020-09-03 00:38:08.618940,South Carolina,2014,2020-09-03 00:38:08.618940,T, X9 1100
6041,4844,7158,7744,2019-11-15 07:16:50.709471,Hawaii,2013,2019-11-15 07:16:50.709471,S,S790
6042,6657,4427,6827,2019-06-07 08:32:46.326135,Kentucky,2016,2019-06-07 08:32:46.326135,W, X9 1100
6043,7609,6691,9956,2020-09-14 10:42:19.639472,Alabama,2018,2020-09-14 10:42:19.639472,X,S790
6044,9680,3685,6372,2020-01-22 08:01:51.380457,American Samoa,2017,2020-01-22 08:01:51.380457,X, X9 1100
6045,3821,1509,12,2019-05-12 10:10:45.676261,Vermont,2014,2019-05-12 10:10:45.676261,W,S790
6046,106,4051,8957,2020-01-01 09:37:48.683902,Connecticut,2018,2020-01-01 09:37:48.683902,S,S790
6047,3676,1183,1611,2019-06-08 00:50:19.344358,Vermont,2019,2019-06-08 00:50:19.344358,S, X9 1100
6048,1008,9902,2171,2020-04-05 04:49:09.273086,South Carolina,2014,2020-04-05 04:49:09.273086,W,S790
6049,6915,9439,5711,2019-06-22 06:15:41.110452,Kansas,2019,2019-06-22 06:15:41.110452,W,S790
6050,5327,284,4282,2020-07-07 06:19:09.122819,Pennsylvania,2012,2020-07-07 06:19:09.122819,S, X9 1100
6051,2859,6828,6621,2019-09-20 09:02:28.328255,Missouri,2012,2019-09-20 09:02:28.328255,W,S790
6052,5650,5873,8455,2020-03-18 07:40:16.485933,Alabama,2017,2020-03-18 07:40:16.485933,X,S790
6053,2874,3091,893,2019-02-14 10:19:56.940915,Alabama,2013,2019-02-14 10:19:56.940915,W,S790
6054,9417,4621,9359,2020-11-24 00:14:20.346045,Arkansas,2012,2020-11-24 00:14:20.346045,W,S790
6055,4136,286,3756,2019-06-20 06:38:42.657543,Massachusetts,2018,2019-06-20 06:38:42.657543,S, X9 1100
6056,3673,6923,5835,2019-10-04 10:14:51.765198,South Carolina,2019,2019-10-04 10:14:51.765198,W,S790
6057,5272,2919,2091,2019-07-21 08:35:22.051913,California,2020,2019-07-21 08:35:22.051913,T,S790
6058,7283,5726,6496,2020-07-12 11:11:28.883013,Alabama,2020,2020-07-12 11:11:28.883013,T, X9 1100
6059,2886,5642,2699,2020-10-22 04:24:29.770257,Kansas,2012,2020-10-22 04:24:29.770257,W,S790
6060,6542,8000,5749,2020-07-08 01:07:19.543524,West Virginia,2015,2020-07-08 01:07:19.543524,X, X9 1100
6061,8003,1574,4779,2020-03-10 04:11:22.104314,Pennsylvania,2015,2020-03-10 04:11:22.104314,X, X9 1100
6062,7496,4072,2128,2019-07-11 10:34:18.105385,Idaho,2017,2019-07-11 10:34:18.105385,W,S790
6063,9957,8232,7259,2020-10-02 03:15:02.394458,Virgin Islands,2018,2020-10-02 03:15:02.394458,X, X9 1100
6064,5422,6685,310,2020-09-03 09:12:54.804200,North Dakota,2020,2020-09-03 09:12:54.804200,T, X9 1100
6065,5689,7114,5506,2019-09-04 04:19:32.243525,Mississippi,2015,2019-09-04 04:19:32.243525,X,S790
6066,4490,9995,1291,2019-05-10 09:37:11.974503,Maine,2012,2019-05-10 09:37:11.974503,S, X9 1100
6067,8461,1858,1285,2019-04-03 09:37:12.127981,Nevada,2018,2019-04-03 09:37:12.127981,W, X9 1100
6068,2172,2596,5597,2020-02-09 01:12:45.771955,Utah,2016,2020-02-09 01:12:45.771955,S,S790
6069,5648,7035,1427,2019-04-09 04:57:50.510911,Mississippi,2013,2019-04-09 04:57:50.510911,X, X9 1100
6070,290,7874,2531,2020-09-04 04:22:37.272445,Guam,2010,2020-09-04 04:22:37.272445,S,S790
6071,3833,8520,6482,2020-10-11 04:39:44.571199,Kentucky,2017,2020-10-11 04:39:44.571199,W, X9 1100
6072,2144,865,9398,2019-04-06 06:18:38.210539,Louisiana,2020,2019-04-06 06:18:38.210539,T,S790
6073,7582,7014,9893,2019-10-19 03:49:45.052194,Illinois,2014,2019-10-19 03:49:45.052194,W,S790
6074,7114,9472,1836,2020-08-19 02:40:40.144553,New York,2013,2020-08-19 02:40:40.144553,S,S790
6075,1772,8022,9580,2019-04-17 11:05:38.272214,Michigan,2011,2019-04-17 11:05:38.272214,T, X9 1100
6076,3700,4812,868,2020-05-08 08:53:34.104397,Minnesota,2016,2020-05-08 08:53:34.104397,X,S790
6077,2954,8614,9602,2019-09-03 11:31:39.178149,Georgia,2017,2019-09-03 11:31:39.178149,T,S790
6078,7451,9778,8728,2019-01-04 10:47:17.526332,Maine,2019,2019-01-04 10:47:17.526332,X,S790
6079,537,4997,1297,2019-06-18 04:37:20.370798,Puerto Rico,2018,2019-06-18 04:37:20.370798,S, X9 1100
6080,4789,9323,1031,2020-05-22 04:56:17.271775,Connecticut,2019,2020-05-22 04:56:17.271775,W,S790
6081,6871,6871,2172,2019-07-03 00:37:52.325505,Mississippi,2012,2019-07-03 00:37:52.325505,S, X9 1100
6082,166,7045,8062,2020-11-13 06:12:51.158424,North Carolina,2014,2020-11-13 06:12:51.158424,T, X9 1100
6083,2801,3275,5840,2019-10-15 11:00:21.859458,Kentucky,2014,2019-10-15 11:00:21.859458,S,S790
6084,8155,8456,7476,2020-05-06 07:32:36.762652,Pennsylvania,2010,2020-05-06 07:32:36.762652,T, X9 1100
6085,9117,4215,2073,2019-11-22 02:09:42.039579,Alaska,2015,2019-11-22 02:09:42.039579,X,S790
6086,9176,6691,493,2020-11-16 08:16:46.940410,American Samoa,2020,2020-11-16 08:16:46.940410,S,S790
6087,282,3137,6495,2020-08-23 03:08:33.558893,Hawaii,2017,2020-08-23 03:08:33.558893,T,S790
6088,543,829,8380,2020-03-13 11:53:10.708650,Delaware,2020,2020-03-13 11:53:10.708650,W, X9 1100
6089,2852,2974,3701,2019-02-17 01:14:37.870410,Minnesota,2020,2019-02-17 01:14:37.870410,T,S790
6090,4848,5754,7813,2019-08-20 11:47:49.431565,California,2016,2019-08-20 11:47:49.431565,T,S790
6091,2425,5681,9406,2020-03-13 09:06:51.338494,Indiana,2016,2020-03-13 09:06:51.338494,W,S790
6092,8559,5722,99,2020-07-13 01:10:24.966779,Idaho,2012,2020-07-13 01:10:24.966779,T,S790
6093,8919,4177,2897,2020-05-15 01:09:40.337806,North Carolina,2018,2020-05-15 01:09:40.337806,X,S790
6094,5621,9783,3743,2019-01-06 03:35:36.869662,Virgin Islands,2018,2019-01-06 03:35:36.869662,X,S790
6095,4234,1339,6491,2020-02-13 03:24:18.938016,Colorado,2012,2020-02-13 03:24:18.938016,T, X9 1100
6096,6770,9771,1452,2019-02-22 11:34:15.270194,Virgin Islands,2013,2019-02-22 11:34:15.270194,T,S790
6097,1557,9583,8462,2019-11-13 07:41:40.160598,North Dakota,2014,2019-11-13 07:41:40.160598,T,S790
6098,3283,6004,7627,2019-10-15 06:09:04.883548,Nevada,2015,2019-10-15 06:09:04.883548,W, X9 1100
6099,1076,9202,3825,2020-06-11 03:18:10.399004,Minnesota,2015,2020-06-11 03:18:10.399004,W, X9 1100
6100,9411,6239,1286,2020-09-12 05:12:20.586548,North Carolina,2011,2020-09-12 05:12:20.586548,T,S790
6101,5622,1741,4723,2020-07-18 07:21:04.725493,Kentucky,2014,2020-07-18 07:21:04.725493,X, X9 1100
6102,8190,7328,6519,2020-05-15 10:29:48.859805,Washington,2010,2020-05-15 10:29:48.859805,W,S790
6103,4860,4916,5438,2019-03-07 04:34:14.165040,North Dakota,2016,2019-03-07 04:34:14.165040,T,S790
6104,6804,583,6508,2019-09-18 06:26:13.734705,Guam,2014,2019-09-18 06:26:13.734705,W, X9 1100
6105,1789,7338,9562,2019-10-07 02:29:38.236610,Vermont,2020,2019-10-07 02:29:38.236610,S, X9 1100
6106,7232,1218,8168,2020-10-08 11:34:38.233733,North Dakota,2020,2020-10-08 11:34:38.233733,T,S790
6107,8930,3863,2823,2019-07-07 09:34:27.033294,Washington,2011,2019-07-07 09:34:27.033294,X,S790
